1999,Actor in a Supporting Role,1,Michael Caine,The Cider House Rules
2002,Actor in a Leading Role,0,Michael Caine,The Quiet American
1945,Actor in a Supporting Role,0,Michael Chekhov,Spellbound
1999,Actor in a Supporting Role,0,Michael Clarke Duncan,The Green Mile
1987,Actor in a Leading Role,1,Michael Douglas,Wall Street
1965,Actor in a Supporting Role,0,Michael Dunn,Ship of Fools
2013,Actor in a Supporting Role,0,Michael Fassbender,12 Years a Slave
2015,Actor in a Leading Role,0,Michael Fassbender,Steve Jobs
1967,Actor in a Supporting Role,0,Michael J. Pollard,Bonnie and Clyde
2014,Actor in a Leading Role,0,Michael Keaton,Birdman or (The Unexpected Virtue of Ignorance)
1991,Actor in a Supporting Role,0,Michael Lerner,Barton Fink
1980,Actor in a Supporting Role,0,Michael O'Keefe,The Great Santini
1947,Actor in a Leading Role,0,Michael Redgrave,Mourning Becomes Electra
2008,Actor in a Supporting Role,0,Michael Shannon,Revolutionary Road
2016,Actor in a Supporting Role,0,Michael Shannon,Nocturnal Animals
1974,Actor in a Supporting Role,0,Michael V. Gazzo,The Godfather Part II
1988,Actress in a Supporting Role,0,Michelle Pfeiffer,Dangerous Liaisons
1989,Actress in a Leading Role,0,Michelle Pfeiffer,The Fabulous Baker Boys
1992,Actress in a Leading Role,0,Michelle Pfeiffer,Love Field
2005,Actress in a Supporting Role,0,Michelle Williams,Brokeback Mountain
2010,Actress in a Leading Role,0,Michelle Williams,Blue Valentine
2011,Actress in a Leading Role,0,Michelle Williams,My Week with Marilyn
2016,Actress in a Supporting Role,0,Michelle Williams,Manchester by the Sea
1939,Actor in a Leading Role,0,Mickey Rooney,Babes in Arms
1943,Actor in a Leading Role,0,Mickey Rooney,The Human Comedy
1956,Actor in a Supporting Role,0,Mickey Rooney,The Bold and the Brave
1979,Actor in a Supporting Role,0,Mickey Rooney,The Black Stallion
2008,Actor in a Leading Role,0,Mickey Rourke,The Wrestler
1977,Actor in a Supporting Role,0,Mikhail Baryshnikov,The Turning Point
1951,Actress in a Supporting Role,0,Mildred Dunnock,Death of a Salesman
1956,Actress in a Supporting Role,0,Mildred Dunnock,Baby Doll
1967,Actress in a Supporting Role,0,Mildred Natwick,Barefoot in the Park
1938,Actress in a Supporting Role,0,Miliza Korjus,The Great Waltz
1997,Actress in a Supporting Role,0,Minnie Driver,Good Will Hunting
1995,Actress in a Supporting Role,1,Mira Sorvino,Mighty Aphrodite
1992,Actress in a Supporting Role,0,Miranda Richardson,Damage
1994,Actress in a Leading Role,0,Miranda Richardson,Tom & Viv
1935,Actress in a Leading Role,0,Miriam Hopkins,Becky Sharp
1936,Actor in a Supporting Role,0,Mischa Auer,My Man Godfrey
1957,Actress in a Supporting Role,1,Miyoshi Umeki,Sayonara
2009,Actress in a Supporting Role,1,Mo'Nique,Precious: Based on the Novel 'Push' by Sapphire
1948,Actor in a Leading Role,0,Montgomery Clift,The Search
1951,Actor in a Leading Role,0,Montgomery Clift,A Place in the Sun
1953,Actor in a Leading Role,0,Montgomery Clift,From Here to Eternity
1961,Actor in a Supporting Role,0,Montgomery Clift,Judgment at Nuremberg
1942,Actor in a Leading Role,0,Monty Woolley,The Pied Piper
1944,Actor in a Supporting Role,0,Monty Woolley,Since You Went Away
1987,Actor in a Supporting Role,0,Morgan Freeman,Street Smart
1989,Actor in a Leading Role,0,Morgan Freeman,Driving Miss Daisy
1994,Actor in a Leading Role,0,Morgan Freeman,The Shawshank Redemption
2004,Actor in a Supporting Role,1,Morgan Freeman,Million Dollar Baby
2009,Actor in a Leading Role,0,Morgan Freeman,Invictus
1930,Actress in a Leading Role,0,Nancy Carroll,The Devil's Holiday
1956,Actress in a Leading Role,0,Nancy Kelly,The Bad Seed
1950,Actress in a Supporting Role,0,Nancy Olson,Sunset Blvd.
2003,Actress in a Leading Role,0,Naomi Watts,21 Grams
2012,Actress in a Leading Role,0,Naomi Watts,The Impossible
2016,Actress in a Supporting Role,0,Naomie Harris,Moonlight
2004,Actress in a Supporting Role,0,Natalie Portman,Closer
2010,Actress in a Leading Role,1,Natalie Portman,Black Swan
2016,Actress in a Leading Role,0,Natalie Portman,Jackie
1955,Actress in a Supporting Role,0,Natalie Wood,Rebel without a Cause
1961,Actress in a Leading Role,0,Natalie Wood,Splendor in the Grass
1963,Actress in a Leading Role,0,Natalie Wood,Love with the Proper Stranger
1976,Actor in a Supporting Role,0,Ned Beatty,Network
1963,Actor in a Supporting Role,0,Nick Adams,Twilight of Honor
1991,Actor in a Leading Role,0,Nick Nolte,The Prince of Tides
1998,Actor in a Leading Role,0,Nick Nolte,Affliction
2011,Actor in a Supporting Role,0,Nick Nolte,Warrior
1995,Actor in a Leading Role,1,Nicolas Cage,Leaving Las Vegas
2002,Actor in a Leading Role,0,Nicolas Cage,Adaptation
2001,Actress in a Leading Role,0,Nicole Kidman,Moulin Rouge
2002,Actress in a Leading Role,1,Nicole Kidman,The Hours
2010,Actress in a Leading Role,0,Nicole Kidman,Rabbit Hole
2016,Actress in a Supporting Role,0,Nicole Kidman,Lion
1994,Actor in a Leading Role,0,Nigel Hawthorne,The Madness of King George
1954,Actress in a Supporting Role,0,Nina Foch,Executive Suite
1984,Actor in a Supporting Role,0,Noriyuki 'Pat' Morita,The Karate Kid
1987,Actress in a Supporting Role,0,Norma Aleandro,Gaby - A True Story
1930,Actress in a Leading Role,1,Norma Shearer,The Divorcee
1930,Actress in a Leading Role,0,Norma Shearer,Their Own Desire
1931,Actress in a Leading Role,0,Norma Shearer,A Free Soul
1934,Actress in a Leading Role,0,Norma Shearer,The Barretts of Wimpole Street
1936,Actress in a Leading Role,0,Norma Shearer,Romeo and Juliet
1938,Actress in a Leading Role,0,Norma Shearer,Marie Antoinette
2011,Actress in a Supporting Role,1,Octavia Spencer,The Help
2016,Actress in a Supporting Role,0,Octavia Spencer,Hidden Figures
1939,Actress in a Supporting Role,0,Olivia de Havilland,Gone with the Wind
1941,Actress in a Leading Role,0,Olivia de Havilland,Hold Back the Dawn
1946,Actress in a Leading Role,1,Olivia de Havilland,To Each His Own
1948,Actress in a Leading Role,0,Olivia de Havilland,The Snake Pit
1949,Actress in a Leading Role,1,Olivia de Havilland,The Heiress
1987,Actress in a Supporting Role,1,Olympia Dukakis,Moonstruck
1962,Actor in a Supporting Role,0,Omar Sharif,Lawrence of Arabia
1985,Actress in a Supporting Role,0,Oprah Winfrey,The Color Purple
1941,Actor in a Leading Role,0,Orson Welles,Citizen Kane
1948,Actor in a Supporting Role,0,Oscar Homolka,I Remember Mama
1965,Actor in a Leading Role,0,Oskar Werner,Ship of Fools
2014,Actress in a Supporting Role,1,Patricia Arquette,Boyhood
2003,Actress in a Supporting Role,0,Patricia Clarkson,Pieces of April
1941,Actress in a Supporting Role,0,Patricia Collinge,The Little Foxes
1963,Actress in a Leading Role,1,Patricia Neal,Hud
1968,Actress in a Leading Role,0,Patricia Neal,The Subject Was Roses
1962,Actress in a Supporting Role,1,Patty Duke,The Miracle Worker
1956,Actress in a Supporting Role,0,Patty McCormack,The Bad Seed
2005,Actor in a Supporting Role,0,Paul Giamatti,Cinderella Man
1943,Actor in a Leading Role,1,Paul Lukas,Watch on the Rhine
1929,Actor in a Leading Role,0,Paul Muni,The Valiant
1933,Actor in a Leading Role,0,Paul Muni,I Am a Fugitive from a Chain Gang
1935,Actor in a Leading Role,0,Paul Muni,Black Fury
1936,Actor in a Leading Role,1,Paul Muni,The Story of Louis Pasteur
1937,Actor in a Leading Role,0,Paul Muni,The Life of Emile Zola
1959,Actor in a Leading Role,0,Paul Muni,The Last Angry Man
1958,Actor in a Leading Role,0,Paul Newman,Cat on a Hot Tin Roof
1961,Actor in a Leading Role,0,Paul Newman,The Hustler
1963,Actor in a Leading Role,0,Paul Newman,Hud
1967,Actor in a Leading Role,0,Paul Newman,Cool Hand Luke
1981,Actor in a Leading Role,0,Paul Newman,Absence of Malice
1982,Actor in a Leading Role,0,Paul Newman,The Verdict
1986,Actor in a Leading Role,1,Paul Newman,The Color of Money
1994,Actor in a Leading Role,0,Paul Newman,Nobody's Fool
2002,Actor in a Supporting Role,0,Paul Newman,Road to Perdition
1966,Actor in a Leading Role,1,Paul Scofield,A Man for All Seasons
1994,Actor in a Supporting Role,0,Paul Scofield,Quiz Show
1972,Actor in a Leading Role,0,Paul Winfield,Sounder
1943,Actress in a Supporting Role,0,Paulette Goddard,So Proudly We Hail!
1989,Actress in a Leading Role,0,Pauline Collins,Shirley Valentine
1984,Actress in a Supporting Role,1,Peggy Ashcroft,A Passage to India
1958,Actress in a Supporting Role,0,Peggy Cass,Auntie Mame
1955,Actress in a Supporting Role,0,Peggy Lee,Pete Kelly's Blues
1965,Actress in a Supporting Role,0,Peggy Wood,The Sound of Music
1978,Actress in a Supporting Role,0,Penelope Milford,Coming Home
2006,Actress in a Leading Role,0,Pení©lope Cruz,Volver
2008,Actress in a Supporting Role,1,Pení©lope Cruz,Vicky Cristina Barcelona
2009,Actress in a Supporting Role,0,Pení©lope Cruz,Nine
1993,Actor in a Supporting Role,0,Pete Postlethwaite,In the Name of the Father
1960,Actor in a Supporting Role,0,Peter Falk,"Murder, Inc."
1961,Actor in a Supporting Role,0,Peter Falk,Pocketful of Miracles
1971,Actor in a Leading Role,0,Peter Finch,Sunday Bloody Sunday
1976,Actor in a Leading Role,1,Peter Finch,Network
1977,Actor in a Supporting Role,0,Peter Firth,Equus
1997,Actor in a Leading Role,0,Peter Fonda,Ulee's Gold
1962,Actor in a Leading Role,0,Peter O'Toole,Lawrence of Arabia
1964,Actor in a Leading Role,0,Peter O'Toole,Becket
1968,Actor in a Leading Role,0,Peter O'Toole,The Lion in Winter
1969,Actor in a Leading Role,0,Peter O'Toole,"Goodbye, Mr. Chips"
1972,Actor in a Leading Role,0,Peter O'Toole,The Ruling Class
1980,Actor in a Leading Role,0,Peter O'Toole,The Stunt Man
1982,Actor in a Leading Role,0,Peter O'Toole,My Favorite Year
2006,Actor in a Leading Role,0,Peter O'Toole,Venus
1964,Actor in a Leading Role,0,Peter Sellers,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb
1979,Actor in a Leading Role,0,Peter Sellers,Being There
1951,Actor in a Supporting Role,0,Peter Ustinov,Quo Vadis
1960,Actor in a Supporting Role,1,Peter Ustinov,Spartacus
1964,Actor in a Supporting Role,1,Peter Ustinov,Topkapi
2005,Actor in a Leading Role,1,Philip Seymour Hoffman,Capote
2007,Actor in a Supporting Role,0,Philip Seymour Hoffman,Charlie Wilson's War
2008,Actor in a Supporting Role,0,Philip Seymour Hoffman,Doubt
2012,Actor in a Supporting Role,0,Philip Seymour Hoffman,The Master
1961,Actress in a Leading Role,0,Piper Laurie,The Hustler
1976,Actress in a Supporting Role,0,Piper Laurie,Carrie
1986,Actress in a Supporting Role,0,Piper Laurie,Children of a Lesser God
2002,Actress in a Supporting Role,0,Queen Latifah,Chicago
1977,Actress in a Supporting Role,0,Quinn Cummings,The Goodbye Girl
2012,Actress in a Leading Role,0,Quvenzhaní© Wallis,Beasts of the Southern Wild
1998,Actress in a Supporting Role,0,Rachel Griffiths,Hilary and Jackie
2015,Actress in a Supporting Role,0,Rachel McAdams,Spotlight
1963,Actress in a Leading Role,0,Rachel Roberts,This Sporting Life
2005,Actress in a Supporting Role,1,Rachel Weisz,The Constant Gardener
1937,Actor in a Supporting Role,0,Ralph Bellamy,The Awful Truth
1993,Actor in a Supporting Role,0,Ralph Fiennes,Schindler's List
1996,Actor in a Leading Role,0,Ralph Fiennes,The English Patient
1949,Actor in a Supporting Role,0,Ralph Richardson,The Heiress
1984,Actor in a Supporting Role,0,Ralph Richardson,"Greystoke: The Legend of Tarzan, Lord of the Apes"
1973,Actor in a Supporting Role,0,Randy Quaid,The Last Detail
1945,Actor in a Leading Role,1,Ray Milland,The Lost Weekend
1940,Actor in a Leading Role,0,Raymond Massey,Abe Lincoln in Illinois
1957,Actor in a Supporting Role,1,Red Buttons,Sayonara
2005,Actress in a Leading Role,1,Reese Witherspoon,Walk the Line
2014,Actress in a Leading Role,0,Reese Witherspoon,Wild
2001,Actress in a Leading Role,0,Rení©e Zellweger,Bridget Jones's Diary
2002,Actress in a Leading Role,0,Rení©e Zellweger,Chicago
2003,Actress in a Supporting Role,1,Rení©e Zellweger,Cold Mountain
1963,Actor in a Leading Role,0,Rex Harrison,Cleopatra
1964,Actor in a Leading Role,1,Rex Harrison,My Fair Lady
1928,Actor in a Leading Role,0,Richard Barthelmess,The Noose
1952,Actor in a Supporting Role,0,Richard Burton,My Cousin Rachel
1953,Actor in a Leading Role,0,Richard Burton,The Robe
1964,Actor in a Leading Role,0,Richard Burton,Becket
1965,Actor in a Leading Role,0,Richard Burton,The Spy Who Came In from the Cold
1966,Actor in a Leading Role,0,Richard Burton,Who's Afraid of Virginia Woolf?
1969,Actor in a Leading Role,0,Richard Burton,Anne of the Thousand Days
1977,Actor in a Leading Role,0,Richard Burton,Equus
1970,Actor in a Supporting Role,0,Richard Castellano,Lovers and Other Strangers
1931,Actor in a Leading Role,0,Richard Dix,Cimarron
1977,Actor in a Leading Role,1,Richard Dreyfuss,The Goodbye Girl
1995,Actor in a Leading Role,0,Richard Dreyfuss,Mr. Holland's Opus
1978,Actor in a Supporting Role,0,Richard Farnsworth,Comes a Horseman
1999,Actor in a Leading Role,0,Richard Farnsworth,The Straight Story
1963,Actor in a Leading Role,0,Richard Harris,This Sporting Life
1990,Actor in a Leading Role,0,Richard Harris,The Field
1971,Actor in a Supporting Role,0,Richard Jaeckel,Sometimes a Great Notion
2008,Actor in a Leading Role,0,Richard Jenkins,The Visitor
1949,Actor in a Leading Role,0,Richard Todd,The Hasty Heart
1947,Actor in a Supporting Role,0,Richard Widmark,Kiss of Death
2006,Actress in a Supporting Role,0,Rinko Kikuchi,Babel
1983,Actor in a Supporting Role,0,Rip Torn,Cross Creek
1961,Actress in a Supporting Role,1,Rita Moreno,West Side Story
1988,Actor in a Supporting Role,0,River Phoenix,Running on Empty
1974,Actor in a Supporting Role,1,Robert De Niro,The Godfather Part II
1976,Actor in a Leading Role,0,Robert De Niro,Taxi Driver
1978,Actor in a Leading Role,0,Robert De Niro,The Deer Hunter
1980,Actor in a Leading Role,1,Robert De Niro,Raging Bull
1990,Actor in a Leading Role,0,Robert De Niro,Awakenings
1991,Actor in a Leading Role,0,Robert De Niro,Cape Fear
2012,Actor in a Supporting Role,0,Robert De Niro,Silver Linings Playbook
1938,Actor in a Leading Role,0,Robert Donat,The Citadel
1939,Actor in a Leading Role,1,Robert Donat,"Goodbye, Mr. Chips"
1992,Actor in a Leading Role,0,Robert Downey Jr.,Chaplin
2008,Actor in a Supporting Role,0,Robert Downey Jr.,Tropic Thunder
1972,Actor in a Supporting Role,0,Robert Duvall,The Godfather
1979,Actor in a Supporting Role,0,Robert Duvall,Apocalypse Now
1980,Actor in a Leading Role,0,Robert Duvall,The Great Santini
1983,Actor in a Leading Role,1,Robert Duvall,Tender Mercies
1997,Actor in a Leading Role,0,Robert Duvall,The Apostle
1998,Actor in a Supporting Role,0,Robert Duvall,A Civil Action
2014,Actor in a Supporting Role,0,Robert Duvall,The Judge
1997,Actor in a Supporting Role,0,Robert Forster,Jackie Brown
1985,Actor in a Supporting Role,0,Robert Loggia,Jagged Edge
1945,Actor in a Supporting Role,0,Robert Mitchum,G. I. Joe
1937,Actor in a Leading Role,0,Robert Montgomery,Night Must Fall
1941,Actor in a Leading Role,0,Robert Montgomery,Here Comes Mr. Jordan
1938,Actor in a Supporting Role,0,Robert Morley,Marie Antoinette
1982,Actor in a Supporting Role,0,Robert Preston,Victor/Victoria
1973,Actor in a Leading Role,0,Robert Redford,The Sting
1947,Actor in a Supporting Role,0,Robert Ryan,Crossfire
1966,Actor in a Supporting Role,0,Robert Shaw,A Man for All Seasons
1956,Actor in a Supporting Role,0,Robert Stack,Written on the Wind
1953,Actor in a Supporting Role,0,Robert Strauss,Stalag 17
1959,Actor in a Supporting Role,0,Robert Vaughn,The Young Philadelphians
1998,Actor in a Leading Role,1,Roberto Benigni,Life Is Beautiful
1987,Actor in a Leading Role,0,Robin Williams,"Good Morning, Vietnam"
1989,Actor in a Leading Role,0,Robin Williams,Dead Poets Society
1991,Actor in a Leading Role,0,Robin Williams,The Fisher King
1997,Actor in a Supporting Role,1,Robin Williams,Good Will Hunting
1956,Actor in a Leading Role,0,Rock Hudson,Giant
1954,Actor in a Supporting Role,0,Rod Steiger,On the Waterfront
1965,Actor in a Leading Role,0,Rod Steiger,The Pawnbroker
1967,Actor in a Leading Role,1,Rod Steiger,In the Heat of the Night
1937,Actor in a Supporting Role,0,Roland Young,Topper
1968,Actor in a Leading Role,0,Ron Moody,Oliver!
1930,Actor in a Leading Role,0,Ronald Colman,Bulldog Drummond
1942,Actor in a Leading Role,0,Ronald Colman,Random Harvest
1947,Actor in a Leading Role,1,Ronald Colman,A Double Life
1975,Actress in a Supporting Role,0,Ronee Blakley,Nashville
2011,Actress in a Leading Role,0,Rooney Mara,The Girl with the Dragon Tattoo
2015,Actress in a Supporting Role,0,Rooney Mara,Carol
1942,Actress in a Leading Role,0,Rosalind Russell,My Sister Eileen
1946,Actress in a Leading Role,0,Rosalind Russell,Sister Kenny
1947,Actress in a Leading Role,0,Rosalind Russell,Mourning Becomes Electra
1958,Actress in a Leading Role,0,Rosalind Russell,Auntie Mame
2014,Actress in a Leading Role,0,Rosamund Pike,Gone Girl
1994,Actress in a Supporting Role,0,Rosemary Harris,Tom & Viv
1993,Actress in a Supporting Role,0,Rosie Perez,Fearless
1971,Actor in a Supporting Role,0,Roy Scheider,The French Connection
1979,Actor in a Leading Role,0,Roy Scheider,All That Jazz
2007,Actress in a Supporting Role,0,Ruby Dee,American Gangster
1969,Actor in a Supporting Role,0,Rupert Crosse,The Reivers
1957,Actor in a Supporting Role,0,Russ Tamblyn,Peyton Place
1999,Actor in a Leading Role,0,Russell Crowe,The Insider
2000,Actor in a Leading Role,1,Russell Crowe,Gladiator
2001,Actor in a Leading Role,0,Russell Crowe,A Beautiful Mind
1929,Actress in a Leading Role,0,Ruth Chatterton,Madame X
1930,Actress in a Leading Role,0,Ruth Chatterton,Sarah and Son
1965,Actress in a Supporting Role,0,Ruth Gordon,Inside Daisy Clover
1968,Actress in a Supporting Role,1,Ruth Gordon,Rosemary's Baby
1940,Actress in a Supporting Role,0,Ruth Hussey,The Philadelphia Story
2016,Actress in a Leading Role,0,Ruth Negga,Loving
2006,Actor in a Leading Role,0,Ryan Gosling,Half Nelson
2016,Actor in a Leading Role,0,Ryan Gosling,La La Land
1970,Actor in a Leading Role,0,Ryan O'Neal,Love Story
1955,Actor in a Supporting Role,0,Sal Mineo,Rebel without a Cause
1960,Actor in a Supporting Role,0,Sal Mineo,Exodus
1979,Actress in a Leading Role,1,Sally Field,Norma Rae
1984,Actress in a Leading Role,1,Sally Field,Places in the Heart
2012,Actress in a Supporting Role,0,Sally Field,Lincoln
2013,Actress in a Supporting Role,0,Sally Hawkins,Blue Jasmine
1970,Actress in a Supporting Role,1,Sally Kellerman,MA*S*H
1987,Actress in a Leading Role,0,Sally Kirkland,Anna
2002,Actress in a Leading Role,0,Salma Hayek,Frida
1950,Actor in a Supporting Role,0,Sam Jaffe,The Asphalt Jungle
1983,Actor in a Supporting Role,0,Sam Shepard,The Right Stuff
1984,Actor in a Leading Role,0,Sam Waterston,The Killing Fields
1965,Actress in a Leading Role,0,Samantha Eggar,The Collector
1999,Actress in a Supporting Role,0,Samantha Morton,Sweet and Lowdown
2003,Actress in a Leading Role,0,Samantha Morton,In America
1994,Actor in a Supporting Role,0,Samuel L. Jackson,Pulp Fiction
2009,Actress in a Leading Role,1,Sandra Bullock,The Blind Side
2013,Actress in a Leading Role,0,Sandra Bullock,Gravity
1966,Actress in a Supporting Role,1,Sandy Dennis,Who's Afraid of Virginia Woolf?
2007,Actress in a Supporting Role,0,Saoirse Ronan,Atonement
2015,Actress in a Leading Role,0,Saoirse Ronan,Brooklyn
1941,Actress in a Supporting Role,0,Sara Allgood,How Green Was My Valley
1970,Actress in a Leading Role,0,Sarah Miles,Ryan's Daughter
1987,Actor in a Supporting Role,1,Sean Connery,The Untouchables
1995,Actor in a Leading Role,0,Sean Penn,Dead Man Walking
1999,Actor in a Leading Role,0,Sean Penn,Sweet and Lowdown
2001,Actor in a Leading Role,0,Sean Penn,I Am Sam
2003,Actor in a Leading Role,1,Sean Penn,Mystic River
2008,Actor in a Leading Role,1,Sean Penn,Milk
1957,Actor in a Supporting Role,0,Sessue Hayakawa,The Bridge on the River Kwai
1968,Actor in a Supporting Role,0,Seymour Cassel,Faces
1995,Actress in a Leading Role,0,Sharon Stone,Casino
1951,Actress in a Leading Role,0,Shelley Winters,A Place in the Sun
1959,Actress in a Supporting Role,1,Shelley Winters,The Diary of Anne Frank
1965,Actress in a Supporting Role,1,Shelley Winters,A Patch of Blue
1972,Actress in a Supporting Role,0,Shelley Winters,The Poseidon Adventure
1952,Actress in a Leading Role,1,Shirley Booth,"Come Back, Little Sheba"
1960,Actress in a Supporting Role,1,Shirley Jones,Elmer Gantry
1960,Actress in a Supporting Role,0,Shirley Knight,The Dark at the Top of the Stairs
1962,Actress in a Supporting Role,0,Shirley Knight,Sweet Bird of Youth
1958,Actress in a Leading Role,0,Shirley MacLaine,Some Came Running
1960,Actress in a Leading Role,0,Shirley MacLaine,The Apartment
1963,Actress in a Leading Role,0,Shirley MacLaine,Irma La Douce
1977,Actress in a Leading Role,0,Shirley MacLaine,The Turning Point
1983,Actress in a Leading Role,1,Shirley MacLaine,Terms of Endearment
2003,Actress in a Supporting Role,0,Shohreh Aghdashloo,House of Sand and Fog
1958,Actor in a Leading Role,0,Sidney Poitier,The Defiant Ones
1963,Actor in a Leading Role,1,Sidney Poitier,Lilies of the Field
1986,Actress in a Leading Role,0,Sigourney Weaver,Aliens
1988,Actress in a Leading Role,0,Sigourney Weaver,Gorillas in the Mist
1988,Actress in a Supporting Role,0,Sigourney Weaver,Working Girl
1959,Actress in a Leading Role,1,Simone Signoret,Room at the Top
1965,Actress in a Leading Role,0,Simone Signoret,Ship of Fools
1956,Actor in a Leading Role,0,Sir Laurence Olivier,Richard III
1976,Actress in a Leading Role,0,Sissy Spacek,Carrie
1980,Actress in a Leading Role,1,Sissy Spacek,Coal Miner's Daughter
1982,Actress in a Leading Role,0,Sissy Spacek,Missing
1984,Actress in a Leading Role,0,Sissy Spacek,The River
1986,Actress in a Leading Role,0,Sissy Spacek,Crimes of the Heart
2001,Actress in a Leading Role,0,Sissy Spacek,In the Bedroom
1968,Actress in a Supporting Role,0,Sondra Locke,The Heart Is a Lonely Hunter
1961,Actress in a Leading Role,1,Sophia Loren,Two Women
1964,Actress in a Leading Role,0,Sophia Loren,Marriage Italian Style
2004,Actress in a Supporting Role,0,Sophie Okonedo,Hotel Rwanda
1936,Actor in a Leading Role,0,Spencer Tracy,San Francisco
1937,Actor in a Leading Role,1,Spencer Tracy,Captains Courageous
1938,Actor in a Leading Role,1,Spencer Tracy,Boys Town
1950,Actor in a Leading Role,0,Spencer Tracy,Father of the Bride
1955,Actor in a Leading Role,0,Spencer Tracy,Bad Day at Black Rock
1958,Actor in a Leading Role,0,Spencer Tracy,The Old Man and the Sea
1960,Actor in a Leading Role,0,Spencer Tracy,Inherit the Wind
1961,Actor in a Leading Role,0,Spencer Tracy,Judgment at Nuremberg
1967,Actor in a Leading Role,0,Spencer Tracy,Guess Who's Coming to Dinner
1938,Actress in a Supporting Role,0,Spring Byington,You Can't Take It with You
1964,Actor in a Supporting Role,0,Stanley Holloway,My Fair Lady
2009,Actor in a Supporting Role,0,Stanley Tucci,The Lovely Bones
1992,Actor in a Leading Role,0,Stephen Rea,The Crying Game
2014,Actor in a Leading Role,0,Steve Carell,Foxcatcher
1966,Actor in a Leading Role,0,Steve McQueen,The Sand Pebbles
1993,Actress in a Leading Role,0,Stockard Channing,Six Degrees of Separation
1936,Actor in a Supporting Role,0,Stuart Erwin,Pigskin Parade
1961,Actor in a Leading Role,0,Stuart Whitman,The Mark
1947,Actress in a Leading Role,0,Susan Hayward,Smash-Up--The Story of a Woman
1949,Actress in a Leading Role,0,Susan Hayward,My Foolish Heart
1952,Actress in a Leading Role,0,Susan Hayward,With a Song in My Heart
1955,Actress in a Leading Role,0,Susan Hayward,I'll Cry Tomorrow
1958,Actress in a Leading Role,1,Susan Hayward,I Want to Live!
1959,Actress in a Supporting Role,0,Susan Kohner,Imitation of Life
1942,Actress in a Supporting Role,0,Susan Peters,Random Harvest
1981,Actress in a Leading Role,0,Susan Sarandon,Atlantic City
1991,Actress in a Leading Role,0,Susan Sarandon,Thelma & Louise
1992,Actress in a Leading Role,0,Susan Sarandon,Lorenzo's Oil
1994,Actress in a Leading Role,0,Susan Sarandon,The Client
1995,Actress in a Leading Role,1,Susan Sarandon,Dead Man Walking
1972,Actress in a Supporting Role,0,Susan Tyrrell,Fat City
1969,Actress in a Supporting Role,0,Susannah York,"They Shoot Horses, Don't They?"
1941,Actor in a Supporting Role,0,Sydney Greenstreet,The Maltese Falcon
1976,Actor in a Leading Role,0,Sylvester Stallone,Rocky
2015,Actor in a Supporting Role,0,Sylvester Stallone,Creed
1969,Actress in a Supporting Role,0,Sylvia Miles,Midnight Cowboy
1975,Actress in a Supporting Role,0,Sylvia Miles,"Farewell, My Lovely"
1973,Actress in a Supporting Role,0,Sylvia Sidney,"Summer Wishes, Winter Dreams"
1974,Actress in a Supporting Role,0,Talia Shire,The Godfather Part II
1976,Actress in a Leading Role,0,Talia Shire,Rocky
2008,Actress in a Supporting Role,0,Taraji P. Henson,The Curious Case of Benjamin Button
1973,Actress in a Supporting Role,1,Tatum O'Neal,Paper Moon
1962,Actor in a Supporting Role,0,Telly Savalas,Birdman of Alcatraz
1962,Actor in a Supporting Role,0,Terence Stamp,Billy Budd
1941,Actress in a Supporting Role,0,Teresa Wright,The Little Foxes
1942,Actress in a Supporting Role,1,Teresa Wright,Mrs. Miniver
1942,Actress in a Leading Role,0,Teresa Wright,The Pride of the Yankees
1982,Actress in a Supporting Role,0,Teri Garr,Tootsie
2005,Actor in a Leading Role,0,Terrence Howard,Hustle & Flow
1952,Actress in a Supporting Role,0,Terry Moore,"Come Back, Little Sheba"
1986,Actress in a Supporting Role,0,Tess Harper,Crimes of the Heart
1950,Actress in a Supporting Role,0,Thelma Ritter,All about Eve
1951,Actress in a Supporting Role,0,Thelma Ritter,The Mating Season
1952,Actress in a Supporting Role,0,Thelma Ritter,With a Song in My Heart
1953,Actress in a Supporting Role,0,Thelma Ritter,Pickup on South Street
1959,Actress in a Supporting Role,0,Thelma Ritter,Pillow Talk
1962,Actress in a Supporting Role,0,Thelma Ritter,Birdman of Alcatraz
1958,Actor in a Supporting Role,0,Theodore Bikel,The Defiant Ones
1947,Actor in a Supporting Role,0,Thomas Gomez,Ride the Pink Horse
2004,Actor in a Supporting Role,0,Thomas Haden Church,Sideways
1937,Actor in a Supporting Role,0,Thomas Mitchell,The Hurricane
1939,Actor in a Supporting Role,1,Thomas Mitchell,Stagecoach
2007,Actress in a Supporting Role,1,Tilda Swinton,Michael Clayton
2003,Actor in a Supporting Role,1,Tim Robbins,Mystic River
1995,Actor in a Supporting Role,0,Tim Roth,Rob Roy
1980,Actor in a Supporting Role,1,Timothy Hutton,Ordinary People
1986,Actor in a Supporting Role,0,Tom Berenger,Platoon
1983,Actor in a Leading Role,0,Tom Conti,"Reuben, Reuben"
1965,Actor in a Supporting Role,0,Tom Courtenay,Doctor Zhivago
1983,Actor in a Leading Role,0,Tom Courtenay,The Dresser
1989,Actor in a Leading Role,0,Tom Cruise,Born on the Fourth of July
1996,Actor in a Leading Role,0,Tom Cruise,Jerry Maguire
